region,year,protesterviolence,participants_category,demand_political_behavior_process,demand_labor_wage_dispute,demand_police_brutality,demand_social_restrictions,demand_land_farm_issue,demand_politician_removal,demand_price_inc_tax_policy,response_category_2,response_category_3
South America,2015,1,2000-4999,1,0,0,0,0,0,1,0,1
South America,2015,1,5000-10000,1,0,0,0,0,1,0,0,1
South America,2015,0,100-999,1,0,0,0,0,1,0,0,0
South America,2015,1,100-999,1,0,0,0,1,0,0,0,1
South America,2016,1,50-99,0,0,0,0,1,0,0,1,2
South America,2017,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2017,0,>10000,1,0,0,0,0,0,0,0,1
South America,2018,0,2000-4999,0,0,0,1,0,0,0,0,0
South America,2019,0,50-99,0,0,0,0,1,0,0,0,0
South America,2019,0,100-999,0,0,0,1,0,0,0,0,1
South America,2019,1,5000-10000,0,0,0,0,0,0,1,1,2
South America,2019,1,5000-10000,0,0,0,0,0,0,1,1,2
South America,2019,1,5000-10000,0,0,0,0,0,0,1,1,2
South America,2019,1,5000-10000,0,0,0,0,0,0,1,1,2
South America,2019,1,100-999,0,0,0,0,0,0,1,1,2
South America,2019,1,5000-10000,0,0,0,0,0,0,1,1,2
South America,2019,1,>10000,0,0,0,0,0,0,1,1,2
South America,2019,1,>10000,0,0,0,0,0,0,1,1,2
South America,2019,1,>10000,0,0,0,0,0,0,1,1,2
South America,2019,1,>10000,0,0,0,0,0,0,1,1,2
South America,2014,1,100-999,1,0,0,0,0,0,0,0,1
South America,2014,1,100-999,1,0,0,0,0,0,0,0,1
South America,2014,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2014,0,50-99,1,0,0,0,0,0,0,0,1
South America,2015,0,5000-10000,1,0,0,0,0,0,0,0,1
South America,2016,0,>10000,1,0,0,0,0,0,0,0,0
South America,2016,0,>10000,1,0,0,0,0,0,0,0,0
South America,2016,0,2000-4999,0,1,0,0,0,0,0,0,0
South America,2017,0,2000-4999,0,0,0,0,0,0,1,1,2
South America,2017,0,50-99,1,0,0,0,1,0,0,0,0
South America,2017,0,100-999,0,0,0,1,0,0,0,0,0
South America,2017,1,>10000,1,0,0,0,0,0,0,0,1
South America,2018,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2018,0,100-999,0,0,1,0,0,0,0,0,0
South America,2018,0,1000-1999,0,0,1,0,0,0,0,0,0
South America,2018,0,100-999,1,0,0,0,0,0,0,0,0
South America,2019,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2019,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2014,0,100-999,1,0,0,0,0,0,0,0,1
South America,2014,1,50-99,0,0,1,0,0,0,0,0,1
South America,2014,0,2000-4999,1,1,0,0,0,0,0,0,0
South America,2014,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2014,1,2000-4999,1,0,0,0,0,0,1,0,1
South America,2014,1,100-999,1,0,0,0,0,0,0,0,1
South America,2014,1,50-99,1,0,0,0,0,0,1,0,1
South America,2014,0,50-99,0,0,0,0,0,0,1,0,1
South America,2014,1,100-999,1,0,0,0,0,0,0,0,1
South America,2015,1,>10000,0,0,0,0,0,0,1,1,2
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,0,0,0,0,1,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,>10000,1,0,0,0,0,1,0,0,1
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,>10000,1,0,0,0,0,1,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,1,50-99,0,0,1,0,0,0,0,0,1
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,0
South America,2015,0,50-99,1,0,0,0,0,0,0,0,0
South America,2015,0,>10000,1,0,0,0,0,1,1,0,0
South America,2015,0,50-99,0,0,1,0,1,0,0,0,1
South America,2015,0,50-99,1,0,0,0,0,0,0,0,1
South America,2015,0,>10000,0,0,0,0,0,1,0,0,0
South America,2016,1,1000-1999,0,0,0,0,0,0,1,1,2
South America,2016,0,100-999,0,0,0,0,0,0,1,1,2
South America,2016,0,>10000,1,0,0,0,0,1,0,0,0
South America,2016,0,>10000,1,0,0,0,0,1,0,0,1
South America,2016,0,>10000,1,0,0,0,0,0,0,0,1
South America,2016,0,>10000,1,0,0,0,0,0,0,0,1
South America,2016,0,>10000,0,0,0,0,0,1,0,0,1
South America,2016,0,50-99,1,0,0,0,0,0,0,0,0
South America,2016,0,100-999,1,0,0,0,0,0,0,0,0
South America,2016,0,50-99,1,1,0,0,0,0,0,0,0
South America,2016,0,100-999,0,1,0,0,0,1,0,0,0
South America,2016,0,5000-10000,1,0,0,0,0,0,0,0,1
South America,2016,0,50-99,0,1,0,0,0,0,0,0,0
South America,2016,0,100-999,1,0,0,0,0,1,0,0,0
South America,2016,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2016,0,100-999,1,1,0,0,0,0,0,0,1
South America,2016,0,2000-4999,1,1,0,0,0,1,0,1,2
South America,2016,1,5000-10000,1,0,0,0,0,0,0,0,1
South America,2016,0,2000-4999,1,0,0,0,0,1,0,0,0
South America,2016,1,2000-4999,0,1,0,0,0,0,0,0,1
South America,2016,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2016,1,50-99,0,1,0,0,0,0,0,0,1
South America,2016,1,2000-4999,1,1,0,0,0,0,0,1,2
South America,2017,0,50-99,0,1,0,0,0,0,0,0,1
South America,2017,0,>10000,1,0,0,0,0,0,0,0,0
South America,2017,0,50-99,1,0,0,0,0,0,0,0,0
South America,2017,1,50-99,0,0,0,0,1,0,0,0,1
South America,2017,0,2000-4999,0,1,0,0,0,0,0,0,1
South America,2017,0,100-999,1,0,0,0,0,0,0,0,1
South America,2017,1,>10000,1,0,0,0,0,0,0,1,2
South America,2017,0,100-999,0,1,0,0,0,0,0,0,0
South America,2018,0,2000-4999,1,0,0,0,0,0,0,0,0
South America,2018,0,50-99,1,0,0,0,0,0,0,0,0
South America,2018,0,2000-4999,0,0,0,0,0,0,1,0,1
South America,2018,1,50-99,1,0,0,0,0,0,0,0,0
South America,2018,0,50-99,1,0,0,0,0,0,0,0,1
South America,2018,0,>10000,0,0,0,0,0,1,0,0,0
South America,2019,0,>10000,0,1,0,0,0,0,0,0,0
South America,2019,0,100-999,1,0,0,0,0,0,0,0,0
South America,2019,0,50-99,1,0,0,0,0,0,0,0,0
South America,2020,0,100-999,1,0,0,0,0,0,0,0,0
South America,2014,1,100-999,0,1,0,0,0,0,0,0,1
South America,2014,0,2000-4999,1,1,0,1,0,0,0,0,1
South America,2014,1,50-99,1,1,0,1,0,0,0,0,1
South America,2015,1,50-99,1,0,0,0,0,0,0,0,1
South America,2015,0,100-999,0,0,0,0,0,0,1,0,0
South America,2015,0,50-99,1,0,0,0,0,0,0,0,0
South America,2015,1,100-999,1,0,0,0,0,0,0,0,0
South America,2015,0,100-999,1,0,0,0,0,0,0,0,0
South America,2015,1,100-999,1,0,0,0,0,0,0,0,1
South America,2015,0,100-999,1,0,0,0,0,0,0,0,1
South America,2016,0,5000-10000,1,0,0,0,0,0,0,0,1
South America,2016,1,100-999,0,1,0,0,0,0,0,1,2
South America,2016,0,5000-10000,1,0,0,0,0,0,0,0,0
South America,2017,0,100-999,1,0,0,1,0,0,0,1,2
South America,2017,1,100-999,0,1,0,0,0,0,1,0,1
South America,2018,0,50-99,1,0,0,0,0,0,0,1,2
South America,2018,1,5000-10000,0,0,1,0,0,0,0,0,1
South America,2018,0,50-99,1,0,1,0,0,0,0,0,1
South America,2018,0,5000-10000,1,0,0,0,0,1,0,0,0
South America,2019,0,5000-10000,1,0,0,0,0,1,0,0,0
South America,2019,0,100-999,0,0,0,1,0,0,0,0,0
South America,2019,0,100-999,1,1,0,0,0,0,0,0,0
South America,2019,0,5000-10000,1,0,0,0,0,1,0,0,0
South America,2019,0,5000-10000,1,0,0,0,0,1,0,0,0
South America,2019,0,>10000,1,0,0,0,0,1,0,0,1
South America,2019,0,>10000,1,0,0,0,0,1,0,0,1
South America,2019,1,>10000,1,0,0,0,0,1,0,0,1
South America,2019,1,>10000,1,0,0,0,0,1,0,0,1
South America,2019,1,>10000,1,0,0,0,0,1,0,0,1
South America,2019,0,>10000,1,0,0,0,0,1,0,0,0
South America,2019,1,5000-10000,1,0,0,0,0,1,0,0,0
South America,2019,0,>10000,1,0,0,0,0,1,0,0,1
South America,2019,0,50-99,1,0,0,0,0,1,0,1,2
South America,2014,0,50-99,1,0,1,0,0,0,0,0,1
South America,2015,0,100-999,1,0,0,1,0,0,0,0,0
South America,2015,0,100-999,1,0,0,0,0,0,0,0,0
South America,2015,0,100-999,1,0,0,0,1,0,0,0,0
South America,2016,0,5000-10000,1,0,0,0,0,0,0,0,0
South America,2017,0,2000-4999,0,0,0,0,0,0,1,0,0
South America,2017,1,2000-4999,1,0,0,0,0,0,0,1,2
South America,2019,0,2000-4999,0,0,0,1,0,0,0,0,0
South America,2014,1,100-999,0,0,0,0,1,0,0,0,0
South America,2015,0,50-99,0,1,0,0,0,0,0,0,1
South America,2016,0,50-99,1,0,0,0,0,0,0,0,0
South America,2016,1,100-999,1,0,0,0,0,0,0,0,1
South America,2016,0,>10000,0,1,0,0,0,0,0,0,0
South America,2016,0,2000-4999,1,0,0,0,1,0,0,0,0
South America,2016,0,>10000,1,0,0,0,0,0,0,0,0
South America,2016,0,50-99,0,1,0,0,0,0,0,0,0
South America,2017,0,100-999,1,0,0,0,0,0,0,0,0
South America,2017,0,50-99,0,0,0,1,0,0,0,0,0
South America,2017,0,50-99,1,0,0,0,0,0,0,0,0
South America,2018,0,>10000,0,1,0,0,0,0,0,0,0
South America,2018,0,>10000,0,1,0,0,0,0,0,0,0
South America,2018,0,>10000,1,0,0,1,0,0,0,0,0
South America,2018,0,5000-10000,1,0,0,1,0,0,0,0,0
South America,2018,0,2000-4999,1,0,0,1,0,0,0,0,0
South America,2018,1,100-999,0,0,1,0,0,0,0,0,1
South America,2018,0,2000-4999,1,0,0,1,0,0,0,0,0
South America,2019,1,100-999,0,0,0,0,0,0,1,1,2
South America,2019,1,5000-10000,1,1,0,0,0,0,1,0,1
South America,2019,1,5000-10000,1,1,0,0,0,0,1,0,1
South America,2019,1,5000-10000,1,1,0,0,0,0,1,1,2
South America,2019,1,5000-10000,1,1,0,0,0,0,1,1,2
South America,2019,1,5000-10000,1,1,0,0,0,0,1,1,2
South America,2019,1,5000-10000,1,1,0,0,0,0,1,1,2
South America,2019,1,5000-10000,1,1,0,0,0,0,1,1,2
South America,2019,1,5000-10000,1,1,0,0,0,0,1,1,2
South America,2019,1,5000-10000,1,1,0,0,0,0,1,1,2
South America,2019,1,5000-10000,1,1,0,0,0,0,1,1,2
South America,2019,1,>10000,1,1,0,0,0,0,1,1,2
South America,2019,1,>10000,1,1,0,0,0,0,1,1,2
South America,2019,1,>10000,1,1,0,0,0,0,1,1,2
South America,2019,1,>10000,1,1,0,0,0,0,1,1,2
South America,2015,0,50-99,1,0,0,0,0,0,0,0,0
South America,2015,0,>10000,1,0,0,0,0,0,0,0,0
South America,2015,0,50-99,1,0,0,0,0,0,0,0,1
South America,2015,0,>10000,1,0,0,0,0,0,0,0,1
South America,2015,0,>10000,1,0,0,1,0,0,0,0,0
South America,2016,0,>10000,1,0,0,0,0,0,0,0,0
South America,2017,0,100-999,1,0,0,0,0,0,0,0,0
South America,2017,0,5000-10000,0,1,0,0,0,0,0,0,0
South America,2017,0,>10000,1,0,0,0,0,0,0,0,0
South America,2017,1,50-99,1,0,0,0,0,0,0,0,1
South America,2017,1,>10000,1,0,1,0,0,0,0,1,2
South America,2017,0,>10000,1,0,1,0,0,0,0,1,2
South America,2017,1,>10000,0,1,0,0,0,0,1,1,2
South America,2018,0,50-99,0,0,0,1,0,0,0,0,0
South America,2018,0,5000-10000,0,0,0,0,0,0,1,0,0
South America,2018,0,100-999,0,0,0,0,0,0,1,0,0
South America,2018,0,5000-10000,1,0,0,0,0,0,0,0,0
South America,2018,0,2000-4999,0,0,0,1,0,0,0,0,0
South America,2018,0,2000-4999,0,0,0,1,0,0,0,0,0
South America,2019,0,50-99,1,0,0,0,0,1,0,0,0
South America,2019,0,50-99,0,0,0,1,0,0,0,0,1
South America,2020,0,>10000,0,0,0,1,0,0,0,0,0
South America,2016,0,5000-10000,1,0,0,0,0,0,0,0,0
Europe,1990,0,100-999,0,1,0,0,0,0,0,0,0
Europe,1990,0,2000-4999,1,0,0,0,0,0,1,0,0
Europe,1990,0,>10000,1,0,0,0,0,0,1,1,2
Europe,1990,0,100-999,1,0,0,0,0,0,1,0,1
Europe,1990,0,100-999,1,0,0,0,0,0,1,0,1
Europe,1990,0,100-999,1,0,0,0,0,0,1,0,0
Europe,1990,0,100-999,1,0,0,0,0,0,1,0,0
Europe,1990,0,1000-1999,1,0,0,0,0,0,1,1,2
Europe,1990,0,5000-10000,1,0,0,0,0,0,1,0,0
Europe,1990,0,100-999,1,0,0,0,0,0,1,1,2
Europe,1990,0,100-999,1,0,0,0,0,0,1,0,0
Europe,1990,0,100-999,1,0,0,0,0,0,1,0,0
Europe,1990,1,50-99,1,0,0,0,0,0,1,1,2
Europe,1990,0,1000-1999,1,1,0,0,0,0,0,0,1
Europe,1990,1,2000-4999,1,0,0,0,0,0,1,1,2
Europe,1990,1,2000-4999,1,0,0,0,0,0,1,1,2
Europe,1990,1,5000-10000,1,0,0,0,0,0,1,1,2
Europe,1990,0,100-999,1,0,0,0,0,0,1,0,0
Europe,1990,1,2000-4999,1,0,0,0,0,0,1,1,2
Europe,1990,1,2000-4999,1,0,0,0,0,0,1,1,2
Europe,1990,0,>10000,1,0,0,0,0,0,1,0,0
Europe,1990,1,>10000,1,0,0,0,0,0,1,1,2
Europe,1990,1,1000-1999,1,0,0,0,0,0,0,1,2
Europe,1990,0,100-999,1,0,0,0,0,1,0,0,0
Europe,1990,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1990,0,50-99,1,0,0,0,0,0,1,0,1
Europe,1990,0,1000-1999,1,1,0,0,0,0,0,0,0
Europe,1990,0,50-99,1,0,0,0,0,0,1,0,0
Europe,1990,0,100-999,0,1,0,0,0,0,0,0,1
Europe,1990,0,50-99,0,0,0,0,0,0,1,0,0
Europe,1990,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1990,0,50-99,0,0,0,1,0,0,1,0,0
Europe,1990,1,>10000,0,0,0,0,0,0,1,1,2
Europe,1990,0,5000-10000,0,0,0,1,0,0,1,0,0
Europe,1990,0,100-999,0,1,0,0,0,0,0,0,0
Europe,1991,1,100-999,1,0,0,0,0,0,0,0,1
Europe,1991,0,2000-4999,1,0,0,0,0,0,0,0,1
Europe,1991,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1991,0,5000-10000,1,0,0,0,0,0,0,0,0
Europe,1991,0,50-99,0,0,0,0,0,0,1,0,1
Europe,1991,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1991,0,100-999,0,0,0,0,0,0,1,0,0
Europe,1991,0,1000-1999,0,1,0,0,0,0,0,0,0
Europe,1991,0,50-99,0,0,0,1,0,0,0,0,0
Europe,1991,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,1991,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1992,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,1992,0,5000-10000,1,0,0,0,0,0,0,0,0
Europe,1992,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1992,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1992,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1992,0,5000-10000,1,0,0,0,0,0,0,0,0
Europe,1992,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1992,0,50-99,1,0,0,0,0,0,0,1,2
Europe,1992,0,2000-4999,1,1,0,0,0,0,0,0,0
Europe,1992,1,50-99,1,0,0,0,0,0,0,0,1
Europe,1992,1,100-999,0,0,1,0,0,0,0,1,2
Europe,1992,0,2000-4999,0,0,0,0,0,0,1,0,0
Europe,1992,0,100-999,1,0,0,0,0,0,0,1,2
Europe,1992,0,2000-4999,1,1,0,0,0,0,0,0,1
Europe,1992,0,>10000,1,1,0,0,0,0,0,0,0
Europe,1992,0,1000-1999,1,1,0,0,0,0,0,0,0
Europe,1992,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1992,0,100-999,1,1,0,0,0,0,0,0,0
Europe,1992,0,100-999,0,1,0,0,0,0,0,0,0
Europe,1992,0,100-999,1,1,0,0,0,0,0,0,0
Europe,1993,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1993,1,50-99,1,1,0,0,0,0,1,0,1
Europe,1993,0,1000-1999,0,1,0,0,0,0,0,0,0
Europe,1993,0,50-99,1,1,0,0,0,0,1,0,0
Europe,1993,0,100-999,1,1,0,0,0,0,0,0,0
Europe,1993,0,2000-4999,0,1,0,0,0,0,0,0,0
Europe,1993,0,2000-4999,1,1,0,0,0,0,0,0,0
Europe,1993,0,50-99,1,1,0,0,0,0,0,0,0
Europe,1993,0,2000-4999,0,0,0,0,0,0,1,0,1
Europe,1993,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1993,1,50-99,0,1,0,0,0,0,0,1,2
Europe,1993,0,100-999,0,0,0,0,1,0,0,1,2
Europe,1993,0,2000-4999,1,1,0,0,0,0,0,0,0
Europe,1993,0,50-99,1,1,0,0,0,0,0,0,0
Europe,1993,0,100-999,1,1,0,0,0,0,0,0,1
Europe,1993,1,100-999,1,0,0,0,0,0,0,1,2
Europe,1993,0,>10000,1,0,0,0,0,0,0,0,1
Europe,1993,0,100-999,0,0,1,0,0,0,0,0,1
Europe,1993,0,1000-1999,0,0,1,0,0,0,0,0,0
Europe,1993,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1993,1,100-999,1,0,0,0,0,0,0,0,1
Europe,1993,0,5000-10000,1,0,0,0,0,0,0,0,0
Europe,1993,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1994,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1994,0,100-999,0,0,1,0,0,0,0,0,0
Europe,1994,1,100-999,1,0,0,0,0,0,0,1,2
Europe,1994,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1994,1,>10000,1,0,0,0,0,0,0,1,2
Europe,1994,1,100-999,1,0,0,0,0,0,0,1,2
Europe,1994,1,100-999,1,0,0,0,0,0,0,0,1
Europe,1994,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1994,0,50-99,1,0,0,0,0,0,0,0,1
Europe,1994,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1994,1,1000-1999,1,0,0,0,0,0,0,1,2
Europe,1994,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1994,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1995,1,100-999,1,0,0,0,0,0,0,0,1
Europe,1995,0,100-999,1,0,0,0,0,0,0,1,2
Europe,1995,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1995,0,100-999,1,0,0,0,0,0,0,1,2
Europe,1995,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1995,1,100-999,1,0,0,0,0,0,0,1,2
Europe,1995,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1995,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1995,0,50-99,1,0,0,0,0,0,0,0,1
Europe,1995,1,2000-4999,1,0,0,0,0,0,0,1,2
Europe,1995,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,1995,0,100-999,0,0,0,1,0,0,0,0,0
Europe,1996,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1996,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,1996,0,2000-4999,0,1,0,0,0,0,0,0,0
Europe,1996,1,100-999,1,0,0,0,0,0,0,0,1
Europe,1996,0,>10000,1,0,0,0,0,0,0,0,1
Europe,1996,0,100-999,0,0,0,0,1,0,0,0,0
Europe,1996,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1996,1,>10000,1,0,1,0,0,0,0,1,2
Europe,1996,1,100-999,1,0,0,0,0,0,0,1,2
Europe,1996,1,50-99,1,0,0,0,0,0,0,0,1
Europe,1996,0,2000-4999,1,0,0,0,0,0,0,0,1
Europe,1996,0,2000-4999,0,1,0,0,0,0,0,0,1
Europe,1996,0,50-99,1,0,0,0,0,0,0,0,1
Europe,1996,0,100-999,1,0,0,0,1,0,0,0,1
Europe,1996,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1996,1,100-999,1,0,0,0,0,0,0,0,1
Europe,1996,0,2000-4999,1,1,0,0,1,0,0,0,0
Europe,1996,0,50-99,1,0,0,0,1,0,0,0,0
Europe,1996,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,1996,0,50-99,0,1,0,0,0,0,0,0,0
Europe,1997,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1997,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1997,0,5000-10000,0,1,0,0,0,0,0,0,1
Europe,1997,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1997,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,1997,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1997,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1997,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1997,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1997,0,5000-10000,1,0,0,0,0,0,0,0,0
Europe,1997,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,1997,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1997,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1997,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1998,0,2000-4999,0,1,0,0,0,0,0,0,0
Europe,1998,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1998,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1998,0,100-999,1,0,0,0,0,0,0,1,2
Europe,1998,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1998,0,5000-10000,1,0,0,0,0,0,0,0,0
Europe,1998,1,5000-10000,1,0,0,0,0,0,0,1,2
Europe,1998,1,2000-4999,1,0,0,0,0,0,0,1,2
Europe,1998,1,50-99,1,0,0,0,0,0,0,1,2
Europe,1998,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1998,1,>10000,1,0,0,0,0,0,0,0,1
Europe,1998,1,2000-4999,1,0,0,0,0,0,0,0,1
Europe,1998,0,5000-10000,0,1,0,0,0,0,1,0,1
Europe,1998,0,5000-10000,1,1,0,0,0,0,0,0,1
Europe,1998,0,50-99,0,0,1,0,0,0,0,0,1
Europe,1998,0,100-999,0,1,0,0,0,0,1,0,1
Europe,1998,0,5000-10000,0,1,0,0,0,0,0,0,0
Europe,1998,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1998,1,1000-1999,1,0,0,0,0,0,0,0,1
Europe,1998,0,100-999,1,0,0,0,0,0,0,0,1
Europe,1999,0,100-999,0,0,0,0,0,0,1,0,0
Europe,1999,1,100-999,1,0,0,0,0,0,0,0,1
Europe,1999,1,50-99,1,0,0,0,0,0,0,0,1
Europe,1999,0,100-999,0,0,0,0,0,0,1,0,0
Europe,1999,0,100-999,0,0,0,0,0,0,1,0,0
Europe,1999,1,50-99,1,0,0,0,0,0,0,1,2
Europe,1999,0,100-999,1,0,0,0,0,0,0,0,0
Europe,1999,0,>10000,1,1,0,0,0,0,0,0,0
Europe,1999,1,50-99,0,1,0,0,0,0,0,0,0
Europe,1999,0,>10000,1,0,0,0,0,0,0,0,0
Europe,1999,0,50-99,1,0,0,0,0,0,0,0,0
Europe,1999,0,5000-10000,0,0,0,0,0,0,1,1,2
Europe,1999,1,1000-1999,1,0,0,0,0,0,0,1,2
Europe,1999,0,2000-4999,1,0,0,0,0,0,0,0,1
Europe,1999,0,1000-1999,1,0,0,0,0,0,0,0,0
Europe,2000,0,1000-1999,0,0,0,0,0,0,1,0,0
Europe,2000,0,50-99,1,0,0,0,0,0,0,0,0
Europe,2000,1,100-999,1,0,0,0,0,0,0,1,2
Europe,2000,0,50-99,1,0,0,0,0,0,0,1,2
Europe,2000,0,100-999,0,0,0,0,0,0,1,0,0
Europe,2000,0,100-999,0,0,0,0,0,0,1,0,0
Europe,2000,1,>10000,1,1,0,0,0,0,0,1,2
Europe,2000,1,50-99,1,0,0,0,0,0,0,1,2
Europe,2000,0,50-99,1,0,0,0,0,0,0,0,0
Europe,2000,0,50-99,1,0,0,0,0,0,0,0,0
Europe,2000,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,2000,1,>10000,1,0,0,0,0,0,0,0,1
Europe,2000,0,5000-10000,1,0,0,0,0,0,0,0,0
Europe,2000,0,100-999,1,0,0,0,0,0,0,1,2
Europe,2000,0,100-999,1,0,0,0,0,0,0,0,0
Europe,2000,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,2000,0,2000-4999,0,0,0,0,0,0,1,1,2
Europe,2000,0,100-999,0,0,0,0,0,0,1,0,1
Europe,2001,0,50-99,1,0,0,0,0,0,0,0,0
Europe,2001,0,2000-4999,1,0,0,0,0,0,0,0,0
Europe,2001,0,100-999,1,0,0,0,0,0,1,0,0
Europe,2001,0,100-999,0,0,0,0,0,0,1,0,1
Europe,2001,1,2000-4999,1,0,0,0,0,0,0,1,2
Europe,2001,0,100-999,0,0,0,0,0,0,1,0,0
Europe,2001,1,100-999,0,0,1,0,0,0,0,0,1
Europe,2001,1,100-999,0,0,1,0,0,0,0,1,2
Europe,2001,1,100-999,1,0,0,1,0,0,0,0,1
Europe,2001,1,100-999,1,0,0,1,0,0,0,0,0
Europe,2001,1,100-999,1,0,0,1,0,0,0,0,1
Europe,2001,1,100-999,1,0,0,0,0,0,0,1,2
Europe,2001,0,50-99,1,0,0,0,0,0,0,0,1
Europe,2001,1,100-999,1,0,0,0,0,0,0,0,1
Europe,2001,0,>10000,1,0,0,0,0,0,0,0,0
Europe,2001,1,50-99,1,0,0,0,0,0,0,1,2
Europe,2001,0,50-99,1,0,0,0,0,0,0,0,0
Europe,2001,0,>10000,1,0,0,0,0,0,0,0,0
Europe,2002,0,>10000,1,0,0,0,0,0,0,0,0
Europe,2002,1,100-999,1,0,0,0,0,0,0,0,0
Europe,2002,0,100-999,1,0,0,0,0,0,0,0,1
Europe,2002,0,100-999,1,0,0,0,0,0,0,1,2
Europe,2002,0,50-99,1,0,0,0,0,0,0,0,0
Europe,2002,0,2000-4999,0,1,0,0,0,0,0,0,1
Europe,2002,0,5000-10000,0,1,0,0,0,0,0,0,0
Europe,2002,0,50-99,1,0,0,0,0,0,0,0,0
Europe,2002,0,5000-10000,1,0,0,0,0,0,0,1,2
Europe,2002,0,1000-1999,1,0,0,0,0,0,0,0,0
Europe,2002,0,100-999,1,0,0,0,0,0,0,0,0
Europe,2002,0,100-999,1,0,0,0,0,0,0,1,2
Europe,2002,0,100-999,0,0,1,0,0,0,0,0,0
Europe,2002,1,1000-1999,1,0,0,0,0,0,0,1,2
Europe,2002,0,50-99,1,0,0,0,0,0,0,0,0
Europe,2002,0,100-999,1,0,0,0,0,0,0,0,0
Europe,2002,0,50-99,0,1,0,0,0,0,0,0,0
Europe,2002,0,>10000,1,0,0,0,0,0,0,0,0
Europe,2002,1,100-999,1,0,0,0,0,0,0,0,0
